country_id,country_code,country_name,region_id,region_name,assistance_category_id,assistance_category_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,80794391,104745755
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,60845073,78882494
188,CRI,Costa Rica,6,Western Hemisphere,1,Economic,2,Obligations,2002,2062565,2674005
188,CRI,Costa Rica,6,Western Hemisphere,1,Economic,3,Disbursements,2002,2104138,2727902
188,CRI,Costa Rica,6,Western Hemisphere,2,Military,2,Obligations,2002,1311000,1699644
188,CRI,Costa Rica,6,Western Hemisphere,2,Military,3,Disbursements,2002,1311000,1699644
191,HRV,Croatia,2,Europe and Eurasia,1,Economic,2,Obligations,2002,54221488,70295376
191,HRV,Croatia,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,53291387,69089561
191,HRV,Croatia,2,Europe and Eurasia,2,Military,2,Obligations,2002,5593000,7251040
191,HRV,Croatia,2,Europe and Eurasia,2,Military,3,Disbursements,2002,5593000,7251040
192,CUB,Cuba,6,Western Hemisphere,1,Economic,2,Obligations,2002,8067270,10458798
192,CUB,Cuba,6,Western Hemisphere,1,Economic,3,Disbursements,2002,5150782,6677722
196,CYP,Cyprus,2,Europe and Eurasia,1,Economic,2,Obligations,2002,12012445,15573524
196,CYP,Cyprus,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,12070180,15648375
200,NULL,Czechoslovakia (former),2,Europe and Eurasia,1,Economic,2,Obligations,2002,-874,-1133
200,NULL,Czechoslovakia (former),2,Europe and Eurasia,1,Economic,3,Disbursements,2002,3718,4820
203,CZE,Czechia,2,Europe and Eurasia,1,Economic,2,Obligations,2002,2302468,2985024
203,CZE,Czechia,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,2304382,2987507
203,CZE,Czechia,2,Europe and Eurasia,2,Military,2,Obligations,2002,11800000,15298100
203,CZE,Czechia,2,Europe and Eurasia,2,Military,3,Disbursements,2002,11800000,15298100
204,BEN,Benin,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,27705952,35919334
204,BEN,Benin,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,25172754,32635185
204,BEN,Benin,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,502000,650817
204,BEN,Benin,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,502000,650817
212,DMA,Dominica,6,Western Hemisphere,1,Economic,3,Disbursements,2002,25000,32411
212,DMA,Dominica,6,Western Hemisphere,2,Military,2,Obligations,2002,356000,461535
212,DMA,Dominica,6,Western Hemisphere,2,Military,3,Disbursements,2002,356000,461535
214,DOM,Dominican Republic,6,Western Hemisphere,1,Economic,2,Obligations,2002,25029027,32448833
214,DOM,Dominican Republic,6,Western Hemisphere,1,Economic,3,Disbursements,2002,37488016,48601310
214,DOM,Dominican Republic,6,Western Hemisphere,2,Military,2,Obligations,2002,6048534,7841614
214,DOM,Dominican Republic,6,Western Hemisphere,2,Military,3,Disbursements,2002,6048534,7841614
218,ECU,Ecuador,6,Western Hemisphere,1,Economic,2,Obligations,2002,74486126,96567444
218,ECU,Ecuador,6,Western Hemisphere,1,Economic,3,Disbursements,2002,62642450,81212749
218,ECU,Ecuador,6,Western Hemisphere,2,Military,2,Obligations,2002,25185000,32651072
218,ECU,Ecuador,6,Western Hemisphere,2,Military,3,Disbursements,2002,25185000,32651072
222,SLV,El Salvador,6,Western Hemisphere,1,Economic,2,Obligations,2002,125464495,162658327
222,SLV,El Salvador,6,Western Hemisphere,1,Economic,3,Disbursements,2002,71833497,93128474
222,SLV,El Salvador,6,Western Hemisphere,2,Military,2,Obligations,2002,2903404,3764113
222,SLV,El Salvador,6,Western Hemisphere,2,Military,3,Disbursements,2002,2903404,3764113
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,60001,77788
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,60001,77788
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,120312333,155978738
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,111762475,144894330
231,ETH,Ethiopia,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,3245000,4206976
231,ETH,Ethiopia,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,3245000,4206976
232,ERI,Eritrea,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,26907447,34884116
232,ERI,Eritrea,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,40964066,53107819
232,ERI,Eritrea,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,340000,440792
232,ERI,Eritrea,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,340000,440792
233,EST,Estonia,2,Europe and Eurasia,1,Economic,2,Obligations,2002,823000,1066976
233,EST,Estonia,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,823000,1066976
233,EST,Estonia,2,Europe and Eurasia,2,Military,2,Obligations,2002,7286000,9445928
233,EST,Estonia,2,Europe and Eurasia,2,Military,3,Disbursements,2002,7286000,9445928
242,FJI,Fiji,1,East Asia and Oceania,1,Economic,2,Obligations,2002,100000,129644
250,FRA,France,2,Europe and Eurasia,2,Military,2,Obligations,2002,10000,12964
250,FRA,France,2,Europe and Eurasia,2,Military,3,Disbursements,2002,10000,12964
262,DJI,Djibouti,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,1779933,2307587
262,DJI,Djibouti,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,1793987,2325810
262,DJI,Djibouti,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,1663000,2155994
262,DJI,Djibouti,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,1663000,2155994
266,GAB,Gabon,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,2265837,2937539
266,GAB,Gabon,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,2267851,2940150
266,GAB,Gabon,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,157000,203542
266,GAB,Gabon,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,157000,203542
268,GEO,Georgia,2,Europe and Eurasia,1,Economic,2,Obligations,2002,93999598,121865658
268,GEO,Georgia,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,92991508,120558752
268,GEO,Georgia,2,Europe and Eurasia,2,Military,2,Obligations,2002,108755000,140995332
268,GEO,Georgia,2,Europe and Eurasia,2,Military,3,Disbursements,2002,108755000,140995332
270,GMB,Gambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,2082444,2699782
270,GMB,Gambia,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,2176547,2821782
270,GMB,Gambia,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,48000,62229
270,GMB,Gambia,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,48000,62229
275,PSE,West Bank/Gaza,3,Middle East and North Africa,1,Economic,2,Obligations,2002,214739067,278398250
275,PSE,West Bank/Gaza,3,Middle East and North Africa,1,Economic,3,Disbursements,2002,131309318,170235864
288,GHA,Ghana,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,65128864,84436206
288,GHA,Ghana,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,60146897,77977375
288,GHA,Ghana,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,1532000,1986159
288,GHA,Ghana,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,1532000,1986159
296,KIR,Kiribati,1,East Asia and Oceania,1,Economic,2,Obligations,2002,1037000,1344417
296,KIR,Kiribati,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,1037000,1344417
300,GRC,Greece,2,Europe and Eurasia,2,Military,2,Obligations,2002,719000,932146
300,GRC,Greece,2,Europe and Eurasia,2,Military,3,Disbursements,2002,719000,932146
308,GRD,Grenada,6,Western Hemisphere,1,Economic,2,Obligations,2002,-4629,-6001
308,GRD,Grenada,6,Western Hemisphere,1,Economic,3,Disbursements,2002,20371,26409
308,GRD,Grenada,6,Western Hemisphere,2,Military,2,Obligations,2002,296000,383747
308,GRD,Grenada,6,Western Hemisphere,2,Military,3,Disbursements,2002,296000,383747
320,GTM,Guatemala,6,Western Hemisphere,1,Economic,2,Obligations,2002,83182069,107841250
320,GTM,Guatemala,6,Western Hemisphere,1,Economic,3,Disbursements,2002,85185094,110438106
320,GTM,Guatemala,6,Western Hemisphere,2,Military,2,Obligations,2002,1104000,1431279
320,GTM,Guatemala,6,Western Hemisphere,2,Military,3,Disbursements,2002,1104000,1431279
324,GIN,Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,36409775,47203403
324,GIN,Guinea,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,40353084,52315702
324,GIN,Guinea,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,266000,344855
324,GIN,Guinea,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,266000,344855
328,GUY,Guyana,6,Western Hemisphere,1,Economic,2,Obligations,2002,6223469,8068406
328,GUY,Guyana,6,Western Hemisphere,1,Economic,3,Disbursements,2002,4675181,6061137
328,GUY,Guyana,6,Western Hemisphere,2,Military,2,Obligations,2002,521000,675449
328,GUY,Guyana,6,Western Hemisphere,2,Military,3,Disbursements,2002,521000,675449
332,HTI,Haiti,6,Western Hemisphere,1,Economic,2,Obligations,2002,52981223,68687407
332,HTI,Haiti,6,Western Hemisphere,1,Economic,3,Disbursements,2002,64875232,84107416
332,HTI,Haiti,6,Western Hemisphere,2,Military,2,Obligations,2002,652000,845283
332,HTI,Haiti,6,Western Hemisphere,2,Military,3,Disbursements,2002,652000,845283
340,HND,Honduras,6,Western Hemisphere,1,Economic,2,Obligations,2002,27912472,36187062
340,HND,Honduras,6,Western Hemisphere,1,Economic,3,Disbursements,2002,115167540,149308870
340,HND,Honduras,6,Western Hemisphere,2,Military,2,Obligations,2002,1659404,2151330
340,HND,Honduras,6,Western Hemisphere,2,Military,3,Disbursements,2002,1659404,2151330
344,HKG,China (P.R. Hong Kong),1,East Asia and Oceania,1,Economic,2,Obligations,2002,49782,64539
344,HKG,China (P.R. Hong Kong),1,East Asia and Oceania,1,Economic,3,Disbursements,2002,57427,74450
348,HUN,Hungary,2,Europe and Eurasia,1,Economic,2,Obligations,2002,1932713,2505663
348,HUN,Hungary,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,3822692,4955929
348,HUN,Hungary,2,Europe and Eurasia,2,Military,2,Obligations,2002,11789000,15283839
348,HUN,Hungary,2,Europe and Eurasia,2,Military,3,Disbursements,2002,11789000,15283839
356,IND,India,4,South and Central Asia,1,Economic,2,Obligations,2002,175715937,227806714
356,IND,India,4,South and Central Asia,1,Economic,3,Disbursements,2002,145916989,189173946
356,IND,India,4,South and Central Asia,2,Military,2,Obligations,2002,1812000,2349165
356,IND,India,4,South and Central Asia,2,Military,3,Disbursements,2002,1812000,2349165
360,IDN,Indonesia,1,East Asia and Oceania,1,Economic,2,Obligations,2002,168093585,217924709
360,IDN,Indonesia,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,170164409,220609498
360,IDN,Indonesia,1,East Asia and Oceania,2,Military,2,Obligations,2002,405000,525061
360,IDN,Indonesia,1,East Asia and Oceania,2,Military,3,Disbursements,2002,405000,525061
364,IRN,Iran,3,Middle East and North Africa,1,Economic,2,Obligations,2002,241250,312767
364,IRN,Iran,3,Middle East and North Africa,1,Economic,3,Disbursements,2002,191250,247945
364,IRN,Iran,3,Middle East and North Africa,2,Military,2,Obligations,2002,10000,12964
364,IRN,Iran,3,Middle East and North Africa,2,Military,3,Disbursements,2002,10000,12964
368,IRQ,Iraq,3,Middle East and North Africa,1,Economic,2,Obligations,2002,39000,50561
368,IRQ,Iraq,3,Middle East and North Africa,1,Economic,3,Disbursements,2002,68100,88287
368,IRQ,Iraq,3,Middle East and North Africa,2,Military,2,Obligations,2002,1000000,1296449
368,IRQ,Iraq,3,Middle East and North Africa,2,Military,3,Disbursements,2002,1000000,1296449
376,ISR,Israel,3,Middle East and North Africa,1,Economic,2,Obligations,2002,726676131,942098695
376,ISR,Israel,3,Middle East and North Africa,1,Economic,3,Disbursements,2002,789505248,1023553458
376,ISR,Israel,3,Middle East and North Africa,2,Military,2,Obligations,2002,2061154688,2672182374
376,ISR,Israel,3,Middle East and North Africa,2,Military,3,Disbursements,2002,2061154688,2672182374
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,3398221,4405616
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,3365114,4362699
388,JAM,Jamaica,6,Western Hemisphere,1,Economic,2,Obligations,2002,23475371,30434611
388,JAM,Jamaica,6,Western Hemisphere,1,Economic,3,Disbursements,2002,23236245,30124610
388,JAM,Jamaica,6,Western Hemisphere,2,Military,2,Obligations,2002,1644000,2131361
388,JAM,Jamaica,6,Western Hemisphere,2,Military,3,Disbursements,2002,1644000,2131361
392,JPN,Japan,1,East Asia and Oceania,1,Economic,2,Obligations,2002,360838,467808
392,JPN,Japan,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,481774,624597
398,KAZ,Kazakhstan,4,South and Central Asia,1,Economic,2,Obligations,2002,54844260,71102769
398,KAZ,Kazakhstan,4,South and Central Asia,1,Economic,3,Disbursements,2002,58999178,76489434
398,KAZ,Kazakhstan,4,South and Central Asia,2,Military,2,Obligations,2002,13872461,17984940
398,KAZ,Kazakhstan,4,South and Central Asia,2,Military,3,Disbursements,2002,13872461,17984940
400,JOR,Jordan,3,Middle East and North Africa,1,Economic,2,Obligations,2002,248660201,322375294
400,JOR,Jordan,3,Middle East and North Africa,1,Economic,3,Disbursements,2002,144164638,186902118
400,JOR,Jordan,3,Middle East and North Africa,2,Military,2,Obligations,2002,102090000,132354498
400,JOR,Jordan,3,Middle East and North Africa,2,Military,3,Disbursements,2002,102090000,132354498
404,KEN,Kenya,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,92504323,119927087
404,KEN,Kenya,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,69491387,90092017
404,KEN,Kenya,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,15486000,20076812
404,KEN,Kenya,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,15486000,20076812
408,PRK,"Korea, Democratic Republic",1,East Asia and Oceania,1,Economic,2,Obligations,2002,27446773,35583342
408,PRK,"Korea, Democratic Republic",1,East Asia and Oceania,1,Economic,3,Disbursements,2002,52992,68701
410,KOR,Korea Republic,1,East Asia and Oceania,1,Economic,2,Obligations,2002,266458,345448
410,KOR,Korea Republic,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,216458,280626
417,KGZ,Kyrgyzstan,4,South and Central Asia,1,Economic,2,Obligations,2002,40594961,52629271
417,KGZ,Kyrgyzstan,4,South and Central Asia,1,Economic,3,Disbursements,2002,33327616,43207556
417,KGZ,Kyrgyzstan,4,South and Central Asia,2,Military,2,Obligations,2002,22600000,29299751
417,KGZ,Kyrgyzstan,4,South and Central Asia,2,Military,3,Disbursements,2002,22600000,29299751
418,LAO,Laos,1,East Asia and Oceania,1,Economic,2,Obligations,2002,9902586,12838191
418,LAO,Laos,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,7516216,9744387
418,LAO,Laos,1,East Asia and Oceania,2,Military,2,Obligations,2002,21000,27225
418,LAO,Laos,1,East Asia and Oceania,2,Military,3,Disbursements,2002,21000,27225
422,LBN,Lebanon,3,Middle East and North Africa,1,Economic,2,Obligations,2002,15170050,19667185
422,LBN,Lebanon,3,Middle East and North Africa,1,Economic,3,Disbursements,2002,29184773,37836572
422,LBN,Lebanon,3,Middle East and North Africa,2,Military,2,Obligations,2002,568000,736383
422,LBN,Lebanon,3,Middle East and North Africa,2,Military,3,Disbursements,2002,568000,736383
426,LSO,Lesotho,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,1934576,2508076
426,LSO,Lesotho,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,2138362,2772276
426,LSO,Lesotho,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,96000,124459
426,LSO,Lesotho,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,96000,124459
428,LVA,Latvia,2,Europe and Eurasia,1,Economic,2,Obligations,2002,1149905,1490789
428,LVA,Latvia,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,1045421,1355335
428,LVA,Latvia,2,Europe and Eurasia,2,Military,2,Obligations,2002,7297000,9460189
428,LVA,Latvia,2,Europe and Eurasia,2,Military,3,Disbursements,2002,7297000,9460189
430,LBR,Liberia,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,13907421,18030228
430,LBR,Liberia,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,13272247,17206771
440,LTU,Lithuania,2,Europe and Eurasia,1,Economic,2,Obligations,2002,697157,903826
440,LTU,Lithuania,2,Europe and Eurasia,1,Economic,3,Disbursements,2002,1544689,2002604
440,LTU,Lithuania,2,Europe and Eurasia,2,Military,2,Obligations,2002,7612000,9868570
440,LTU,Lithuania,2,Europe and Eurasia,2,Military,3,Disbursements,2002,7612000,9868570
450,MDG,Madagascar,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,30240603,39205381
450,MDG,Madagascar,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,42536257,55146089
450,MDG,Madagascar,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,208000,269661
450,MDG,Madagascar,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,208000,269661
454,MWI,Malawi,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,55761753,72292246
454,MWI,Malawi,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,56620332,73405384
454,MWI,Malawi,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,385000,499132
454,MWI,Malawi,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,385000,499132
458,MYS,Malaysia,1,East Asia and Oceania,1,Economic,2,Obligations,2002,942853,1222356
458,MYS,Malaysia,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,942853,1222356
458,MYS,Malaysia,1,East Asia and Oceania,2,Military,2,Obligations,2002,1161000,1505177
458,MYS,Malaysia,1,East Asia and Oceania,2,Military,3,Disbursements,2002,1161000,1505177
462,MDV,Maldives,4,South and Central Asia,2,Military,2,Obligations,2002,125000,162056
462,MDV,Maldives,4,South and Central Asia,2,Military,3,Disbursements,2002,125000,162056
466,MLI,Mali,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,40622506,52664970
466,MLI,Mali,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,57470888,74508082
466,MLI,Mali,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,342000,443385
466,MLI,Mali,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,342000,443385
470,MLT,Malta,2,Europe and Eurasia,2,Military,2,Obligations,2002,295000,382452
470,MLT,Malta,2,Europe and Eurasia,2,Military,3,Disbursements,2002,295000,382452
474,MTQ,Martinique,6,Western Hemisphere,2,Military,2,Obligations,2002,1000,1296
474,MTQ,Martinique,6,Western Hemisphere,2,Military,3,Disbursements,2002,1000,1296
478,MRT,Mauritania,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,5408619,7011988
478,MRT,Mauritania,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,4737277,6141628
478,MRT,Mauritania,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,130000,168538
478,MRT,Mauritania,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,130000,168538
480,MUS,Mauritius,5,Sub-Saharan Africa,1,Economic,2,Obligations,2002,542875,703808
480,MUS,Mauritius,5,Sub-Saharan Africa,1,Economic,3,Disbursements,2002,517066,670349
480,MUS,Mauritius,5,Sub-Saharan Africa,2,Military,2,Obligations,2002,93000,120569
480,MUS,Mauritius,5,Sub-Saharan Africa,2,Military,3,Disbursements,2002,93000,120569
484,MEX,Mexico,6,Western Hemisphere,1,Economic,2,Obligations,2002,69981566,90727489
484,MEX,Mexico,6,Western Hemisphere,1,Economic,3,Disbursements,2002,63803235,82717628
484,MEX,Mexico,6,Western Hemisphere,2,Military,2,Obligations,2002,19248000,24954054
484,MEX,Mexico,6,Western Hemisphere,2,Military,3,Disbursements,2002,19248000,24954054
496,MNG,Mongolia,1,East Asia and Oceania,1,Economic,2,Obligations,2002,21423211,27774099
496,MNG,Mongolia,1,East Asia and Oceania,1,Economic,3,Disbursements,2002,15367085,19922644
496,MNG,Mongolia,1,East Asia and Oceania,2,Military,2,Obligations,2002,2686000,3482262
496,MNG,Mongolia,1,East Asia and Oceania,2,Military,3,Disbursements,2002,2686000,3482262
